report_id,report_text,site,location,activity,barrier_failure,report_type,sif_potential,predicted_sif,predicted_sif_proba,final_lsr_tag,hazard_categories
OIL_02418,"A underground utility work activity was observed with missing utility identification. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Digboi Field,Pipeline Corridor,underground utility work,missing utility identification,UC Observation,1,1,0.9999565914808644,Work Authorisation,['excavation']
OIL_02419,A routine inspection identified inadequate grounding during electrical testing. The issue was corrected without significant safety exposure.,Naharkatiya Field,Processing Plant,electrical testing,inadequate grounding,UC Observation,0,0,0.0003990921883998046,Energy Isolation,['electrical']
OIL_02420,A low-severity observation was recorded during hot work maintenance involving flammable material not removed. No high-consequence hazard was identified.,Bihar Field,Workshop,hot work maintenance,flammable material not removed,UC Observation,0,0,2.526708940062844e-06,Hot Work,['hot_work_fire']
OIL_02421,A routine inspection identified missing hot-work permit during welding. The issue was corrected without significant safety exposure.,Digboi Field,Workshop,welding,missing hot-work permit,UC Observation,0,0,0.0004761374182276999,Hot Work,['hot_work_fire']
OIL_02422,"During routine work, minor housekeeping issue was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Duliajan Field,Administrative Building,routine inspection,minor housekeeping issue,UC Observation,0,0,0.0004594931250042937,Driving,[]
OIL_02423,Personnel were observed during housekeeping; poor labeling was noted and corrected as a routine safety improvement.,Assam Field,Canteen,housekeeping,poor labeling,UC Observation,0,0,0.02248598377932822,Driving,[]
OIL_02424,"During underground utility work, a minor issue involving water accumulation was observed. No significant exposure to serious injury or fatality potential was identified.",Gujarat Field,Construction Site,underground utility work,water accumulation,UA Observation,0,0,0.024839364646971524,Work Authorisation,['excavation']
OIL_02425,"During confined space entry, a minor issue involving inadequate rescue arrangement was observed. No significant exposure to serious injury or fatality potential was identified.",Digboi Field,Water Treatment Area,confined space entry,inadequate rescue arrangement,Near Miss,0,0,0.023722876437664377,Confined Space,['confined_space']
OIL_02426,A low-severity observation was recorded during routine inspection involving obstruction. No high-consequence hazard was identified.,Bihar Field,Administrative Building,routine inspection,obstruction,Near Miss,0,0,1.7681168613541114e-06,Energy Isolation,[]
OIL_02427,"During routine work, poor vehicle condition was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Rajasthan Field,Remote Site,field transportation,poor vehicle condition,UC Observation,0,0,0.0009722658625800251,Driving,['vehicle_driving']
OIL_02428,A low-severity observation was recorded during trenching involving unsupported excavation wall. No high-consequence hazard was identified.,Tripura Field,Pipeline Corridor,trenching,unsupported excavation wall,UA Observation,0,0,2.2780064439688734e-06,Work Authorisation,['excavation']
OIL_02429,"During manhole entry, a minor issue involving missing entry permit was observed. No significant exposure to serious injury or fatality potential was identified.",Rajasthan Field,Water Treatment Area,manhole entry,missing entry permit,UA Observation,0,0,0.020292535216703735,Confined Space,['confined_space']
OIL_02430,Personnel were observed during material storage; incorrect storage was noted and corrected as a routine safety improvement.,Tripura Field,Workshop,material storage,incorrect storage,UA Observation,0,0,0.02334682342622109,Energy Isolation,[]
OIL_02431,"During routine work, unexpected stored energy was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Rajasthan Field,Production Facility,electrical maintenance,unexpected stored energy,Near Miss,0,0,0.0008156051622862845,Energy Isolation,['energy_isolation']
OIL_02432,"During routine work, no standby person was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Odisha Field,Production Facility,manhole entry,no standby person,Near Miss,0,0,0.000699453073436575,Confined Space,[]
OIL_02433,"During equipment lifting, a minor issue involving damaged sling was observed. No significant exposure to serious injury or fatality potential was identified.",Rajasthan Field,Processing Plant,equipment lifting,damaged sling,UC Observation,0,0,0.018614509104426576,Safe Mechanical Lifting,['mechanical_lifting']
OIL_02434,"During routine work, unsafe access was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Rajasthan Field,Production Facility,earthwork,unsafe access,Near Miss,0,0,0.0010813483300050875,Work Authorisation,[]
OIL_02435,"During routine operations, incorrect PPE was identified while carrying out panel maintenance. Immediate intervention was required to prevent a serious incident.",Odisha Field,Production Facility,panel maintenance,incorrect PPE,Near Miss,1,1,0.9931069461897227,Energy Isolation,[]
OIL_02436,A low-severity observation was recorded during foundation work involving inadequate barricading. No high-consequence hazard was identified.,Bihar Field,Pipeline Corridor,foundation work,inadequate barricading,UC Observation,0,0,2.2764489919561006e-06,Work Authorisation,[]
OIL_02437,"During material lifting, a worker was exposed to a potentially serious hazard because of inadequate lifting plan. The condition was identified before an injury occurred.",Gujarat Field,Processing Plant,material lifting,inadequate lifting plan,Near Miss,1,1,0.9999615939276517,Safe Mechanical Lifting,['mechanical_lifting']
OIL_02438,"During routine operations, no standby person was identified while carrying out manhole entry. Immediate intervention was required to prevent a serious incident.",Naharkatiya Field,Storage Tank,manhole entry,no standby person,Incident Report,1,1,0.993507184356238,Confined Space,['confined_space']
OIL_02439,A low-severity observation was recorded during pump maintenance involving incorrect valve identification. No high-consequence hazard was identified.,Bihar Field,Production Facility,pump maintenance,incorrect valve identification,UA Observation,0,0,2.0949205852620056e-06,Energy Isolation,['pressure_process']
OIL_02440,Personnel were observed during pipeline maintenance; missing isolation verification was noted and corrected as a routine safety improvement.,Bihar Field,Production Facility,pipeline maintenance,missing isolation verification,UC Observation,0,0,0.03234872983920559,Energy Isolation,['energy_isolation']
OIL_02441,Personnel were observed performing lifting operation despite unsafe positioning. Work was stopped and the unsafe condition was corrected.,Assam Field,Processing Plant,lifting operation,unsafe positioning,UA Observation,1,1,0.9759754013518135,Line of Fire,"['line_of_fire', 'mechanical_lifting']"
OIL_02442,"During routine work, missing anchor point was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Naharkatiya Field,Warehouse,elevated maintenance,missing anchor point,UC Observation,0,0,0.0006926608132410794,Working at Height,[]
OIL_02443,A low-severity observation was recorded during rigging operation involving damaged sling. No high-consequence hazard was identified.,Assam Field,Construction Area,rigging operation,damaged sling,UC Observation,0,0,2.2705242090548926e-06,Safe Mechanical Lifting,['mechanical_lifting']
OIL_02444,"During valve replacement, a worker was exposed to a potentially serious hazard because of incorrect valve identification. The condition was identified before an injury occurred.",West Bengal Field,Pump Station,valve replacement,incorrect valve identification,UA Observation,1,1,0.9999598818702897,Energy Isolation,['pressure_process']
OIL_02445,Personnel were observed during lifting operation; inadequate barricading was noted and corrected as a routine safety improvement.,West Bengal Field,Construction Area,lifting operation,inadequate barricading,UA Observation,0,0,0.02961485047585298,Safe Mechanical Lifting,['mechanical_lifting']
